,X,y
2242,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/6ad8d64f83734f1891517ecb21b2b0bd_3.png,default.mask.png
2243,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/3dfd63f3e4d34de1091bebba86e46ad2_1.png,default.mask.png
2244,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/c6fd81dc1179711b70fa379eeb714028_5.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/c6fd81dc1179711b70fa379eeb714028_5.mask.png
2245,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/e1795634a3bf20d9c2e313a92c048bad_5.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/e1795634a3bf20d9c2e313a92c048bad_5.mask.png
2246,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/6b81b4828b7bd9fd450258cc233ec70f_0.png,default.mask.png
2247,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/aa62ae56c20735351461f141d4ede330_5.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/aa62ae56c20735351461f141d4ede330_5.mask.png
2248,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/0a086c07d9673188438f32bb070344d5_0.png,default.mask.png
2249,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/a572d8a52f46accacc8eef19acb8759c_3.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/a572d8a52f46accacc8eef19acb8759c_3.mask.png
2250,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/2b7ffc38b7d7b5951165805f059309ff_0.png,default.mask.png
2251,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/d402dcd0cbd09bcc950a22003b8251b4_1.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/d402dcd0cbd09bcc950a22003b8251b4_1.mask.png
2252,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/4abc145709ef0a49fa40ab296d378977_0.png,default.mask.png
2253,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/b0175f62b84472eab8d177aa3d0364f9_2.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/b0175f62b84472eab8d177aa3d0364f9_2.mask.png
2254,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/5e843b489e194290ba8adee4bb2f1516_1.png,default.mask.png
2255,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/c658e082c4a76075a2f91c731b1f79a0_5.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/c658e082c4a76075a2f91c731b1f79a0_5.mask.png
2256,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/6d94adc79e810113317326ae83ea70fe_0.png,default.mask.png
2257,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/c33078039ff93c70014ebe16192be997_5.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/c33078039ff93c70014ebe16192be997_5.mask.png
2258,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/3f730117c58c8e112a7b33f1331e9ef0_0.png,default.mask.png
2259,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/0c6bdc9e7cc22fdd4266e39e58fd87be_1.png,default.mask.png
2260,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/ce6fc3053fb6221f93f5c376a005e658_0.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/ce6fc3053fb6221f93f5c376a005e658_0.mask.png
2261,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/6bf06a5c16a66398eb1fe02d74abcb30_1.png,default.mask.png
2262,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/af4e76c3b9ef022cbffb9795592729ec_5.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/af4e76c3b9ef022cbffb9795592729ec_5.mask.png
2263,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/d2d7c3bf0395220f58bdc48df5a9c8d6_5.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/d2d7c3bf0395220f58bdc48df5a9c8d6_5.mask.png
2264,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/9772401ec6f2afaab9fb7aee6ece2506_3.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/9772401ec6f2afaab9fb7aee6ece2506_3.mask.png
2265,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/3a643c3a8cc8d66d83d4b3c3fcb8b18d_3.png,default.mask.png
2266,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/2ba762dd3dad9a4704c46c8cf9a0ef13_3.png,default.mask.png
2267,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/2e1f9b09b8e4cf324c74dc35753995d1_3.png,default.mask.png
2268,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/4cf8c68437ad78a666ba949f081b9e4d_0.png,default.mask.png
2269,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/d76330914587add652997eda2c3caa98_5.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/d76330914587add652997eda2c3caa98_5.mask.png
2270,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/c3faf90e9db3afcdafad8f283af02f2d_0.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/c3faf90e9db3afcdafad8f283af02f2d_0.mask.png
2271,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/022354380a1a17ff49226c9eae21a11f_5.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/022354380a1a17ff49226c9eae21a11f_5.mask.png
2272,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/ed989064f7fbdd958ff3c242e4cdabeb_0.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/ed989064f7fbdd958ff3c242e4cdabeb_0.mask.png
2273,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/a0942fb0a31b0f782d5d67a92e6f782c_7.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/a0942fb0a31b0f782d5d67a92e6f782c_7.mask.png
2274,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/3f12bff27921caae44fa8498a21e1210_0.png,default.mask.png
2275,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/0bcfc5a4d920dcced672ad82fa136875_0.png,default.mask.png
2276,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/03a529bdfeb4484b679ce36d419c0a04_1.png,default.mask.png
2277,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/6df8a6148b4108db8f81fdbeb2fba35f_1.png,default.mask.png
2278,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/3a4bfc56a4ffd4e6837ea7c9b550e1b1_0.png,default.mask.png
2279,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/5cbdc7a57564ccdd6bd11d344d43fdfe_3.png,default.mask.png
2280,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/e92c3770990b6a1fc78bc068a2e03b29_3.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/e92c3770990b6a1fc78bc068a2e03b29_3.mask.png
2281,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/00f2590c9968d4f36464ead50585e6eb_0.png,default.mask.png
2282,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/092b43f88eab0ae3ecc0eb0ccbe37c82_6.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/092b43f88eab0ae3ecc0eb0ccbe37c82_6.mask.png
2283,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/0e5cf994e22ba764ad6c33d477e69737_0.png,default.mask.png
2284,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/0de9cf6e52acfd2df2d8e4970805c201_0.png,default.mask.png
2285,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/2f9953a63943ec0d86a29faef9e1f8b6_0.png,default.mask.png
2286,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/152681a0017a5fded699c43cd6df97d1_7.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/152681a0017a5fded699c43cd6df97d1_7.mask.png
2287,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/d5e9b0e1fd8aa49e0e483cd1bef9d61e_1.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/d5e9b0e1fd8aa49e0e483cd1bef9d61e_1.mask.png
2288,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/5b859221d2db5458a934dd435e09981c_1.png,default.mask.png
2289,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/c3faf90e9db3afcdafad8f283af02f2d_3.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/c3faf90e9db3afcdafad8f283af02f2d_3.mask.png
2290,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/a8801babe463c8f0e32c2b338bb2acb8_1.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/a8801babe463c8f0e32c2b338bb2acb8_1.mask.png
2291,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/3de6cffce5e0922289bc60c4928acc83_0.png,default.mask.png
2292,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/5c748d0da4de0581bafa20236487c62d_3.png,default.mask.png
2293,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/207763f02c2c5881c898386782da1728_1.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/207763f02c2c5881c898386782da1728_1.mask.png
2294,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/ae6ec565eab53a8bdc5749cff5914726_1.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/ae6ec565eab53a8bdc5749cff5914726_1.mask.png
2295,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/b37a15fd949a331a8aca247b7ca34f2d_6.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/b37a15fd949a331a8aca247b7ca34f2d_6.mask.png
2296,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/ed989064f7fbdd958ff3c242e4cdabeb_2.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/ed989064f7fbdd958ff3c242e4cdabeb_2.mask.png
2297,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/aa2195acc0c17507e356e60955e30638_6.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/aa2195acc0c17507e356e60955e30638_6.mask.png
2298,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/ac5c61568bbb4f1a965803c6e85481ed_3.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/ac5c61568bbb4f1a965803c6e85481ed_3.mask.png
2299,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/729184490532feff1bea99534924c91d_5.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/729184490532feff1bea99534924c91d_5.mask.png
2300,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/1b2d8da303239dd9e189d58840825be5_3.png,default.mask.png
2301,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/3d219be8013149f5d3bedbe852c6cda9_1.png,default.mask.png
2302,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/d6691d2689957ed83dcdfe315f29e2e9_1.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/d6691d2689957ed83dcdfe315f29e2e9_1.mask.png
2303,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/e8540972740aa21638731940c3bebe42_0.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/e8540972740aa21638731940c3bebe42_0.mask.png
2304,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/a874d91dfcbe35e7204dce0845bcc71a_5.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/a874d91dfcbe35e7204dce0845bcc71a_5.mask.png
2305,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/4e539c5364ed8d6f241800f20d3d4fa3_3.png,default.mask.png
2306,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/7a58f23c07cf45256f308b5723af9f7c_3.png,default.mask.png
2307,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/1ba3caa6582a0a77012c5ffdfa8f869a_0.png,default.mask.png
2308,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/06a16145aee6965f3008ce149c119bf6_3.png,default.mask.png
2309,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/1fea6626693dfec7e2247f069a43a604_1.png,default.mask.png
2310,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/bd2dc6a591234f7855101bb3e66c96c8_2.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/bd2dc6a591234f7855101bb3e66c96c8_2.mask.png
2311,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/pristine/6d969d0fe88819a9d0efd692454c5f7f_3.png,default.mask.png
2312,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/c3cd547094fa52e65a22228bba5ef189_0.png,D:/collage/Sem 4/Intership/Image-forgery-localization-IFL-using-UNET-architecture-master/data_agumented/train/fake/c3cd547094fa52e65a22228bba5ef189_0.mask.png
